"p" "slope" "resol"
"1707" 0.20200783335729 9.72170031921272 1.49
"1708" 0.220443045497618 9.31593169024158 1.49
"1709" 0.184457467349875 10.0853959577313 1.5
"1710" 0.241537187125586 8.91279911574779 1.5
"1711" 0.278978654393508 8.22918196248878 1.5
"1712" 0.304826858648024 7.76601207109752 1.5
"1713" 0.25696861647566 8.53034354204374 1.5
"1714" 0.212354052423173 9.35677901054985 1.5
"1715" 0.194349718122364 9.71986580580333 1.5
"1716" 0.193444933244489 9.71187053694402 1.5
"1717" 0.173126046146254 10.1512796116088 1.5
"1718" 0.178370104742258 10.0061119708725 1.5
"1719" 0.197871513596982 9.55776172817682 1.5
"1720" 0.186265506105209 9.78350980044276 1.5
"1721" 0.233534407201127 8.79212066179731 1.5
"1722" 0.237131158407091 8.70457371786576 1.5
"1723" 0.23630566311467 8.69582466530525 1.5
"1724" 0.201460288740707 9.3723247678141 1.5
"1725" 0.208843823206995 9.20286886251994 1.5
"1726" 0.282918803724924 7.84988545387487 1.5
"1727" 0.293767175433885 7.65221791297378 1.5
"1728" 0.314996149177778 7.31185990334072 1.5
"1729" 0.283273035058301 7.80000121754425 1.5
"1730" 0.305338278588729 7.43966653699694 1.5
"1731" 0.274029606859386 7.91335648709032 1.5
"1732" 0.281764187478129 7.77096524955768 1.5
"1733" 0.325975019505955 7.09138798921596 1.5
"1734" 0.37812890765596 6.3598394050845 1.5
"1735" 0.319310796463055 7.20147957550935 1.5
"1736" 0.304731995068271 7.40140821688645 1.5
"1737" 0.347701983120375 6.77287198851543 1.5
"1738" 0.356423096214982 6.64082374362471 1.5
"1739" 0.369742377176457 6.44270080346749 1.5
"1740" 0.415376631446656 5.85205489982011 1.5
"1741" 0.385351358623242 6.17981599467669 1.5
"1742" 0.456624832758505 5.26789704511037 1.5
"1743" 0.548599127459328 4.24091589003841 1.5
"1744" 0.514299417088368 4.59906624767207 1.5
"1745" 0.501979169029783 4.70735809183299 1.5
"1746" 0.554774488451831 4.13062685304902 1.5
"1747" 0.54524067806645 4.21689229148966 1.5
"1748" 0.582947866046744 3.81812848382045 1.5
"1749" 0.688101940902793 2.78120708625554 1.5
"1750" 0.705005485525071 2.61377163141707 1.5
"1751" 0.63457280452742 3.277126449439 1.5
"1752" 0.660392170992862 3.01627770898209 1.5
"1753" 0.754496966371342 2.14754023419614 1.5
"1754" 0.827570053695799 1.49310284450125 1.5
"1755" 0.844272201296878 1.33978611635827 1.5
"1756" 0.956881198624218 0.366888221654745 1.5
"1757" 0.972027435071971 -0.237588648975842 1.5
"1758" 0.926617481004966 -0.621987198704422 1.5
"1759" 0.912561295881412 -0.73969050028166 1.5
"1760" 0.871567105082972 -1.08670764408838 1.5
"1761" 0.782715266492757 -1.84923661452108 1.5
"1762" 0.676488664788109 -2.79309848471197 1.5
"1763" 0.77911130894778 -1.86795731839607 1.5
"1764" 0.706916810000443 -2.49740023513457 1.5
"1765" 0.737276927334738 -2.22019659789591 1.5
"1766" 0.810312686065692 -1.58278539002559 1.5
"1767" 0.662885181510593 -2.86246959065326 1.5
"1768" 0.793006041644345 -1.71852978355156 1.5
"1769" 0.770331320059116 -1.90535572634208 1.5
"1770" 0.715558198886385 -2.37203333817646 1.5
"1771" 0.71205632483529 -2.39350575669691 1.5
"1772" 0.820724955284338 -1.46762974512423 1.5
"1773" 0.826553229974031 -1.4141468260229 1.5
"1774" 0.764918605853205 -1.92497176475521 1.5
"1775" 0.859315757503638 -1.13893225005955 1.5
"1776" 0.790091689600632 -1.70300095932993 1.5
"1777" 0.778568784501044 -1.78288493664933 1.5
"1778" 0.661921777646775 -2.75774529378732 1.5
"1779" 0.651917288395431 -2.83497468542938 1.5
"1780" 0.671336872083272 -2.65743648490008 1.5
"1781" 0.752275338833563 -1.97111224458884 1.5
"1782" 0.852140197154016 -1.16057482073013 1.5
"1783" 0.806850203469742 -1.51886968947284 1.5
"1784" 0.873857318090801 -0.984872718109109 1.5
"1785" 0.802318470671805 -1.55054924863408 1.5
"1786" 0.934882822644974 -0.506936728909273 1.5
"1787" 0.950338713714295 -0.385458890545312 1.5
"1788" 0.843759784112815 -1.21482245409237 1.5
"1789" 0.94212769027995 -0.445443408988183 1.5
"1790" 0.974148978099534 0.198184988025915 1.5
"1791" 0.960551937701128 -0.301557063376172 1.5
"1792" 0.92343562407527 -0.583879978909743 1.5
"1793" 0.883740208749995 -0.884567238490642 1.5
"1794" 0.980891014208101 -0.14462348581753 1.5
"1795" 0.960174094629051 -0.300428801121185 1.5
"1796" 0.932087320871853 -0.510967754948584 1.5
"1797" 0.907704410720706 -0.692754979954981 1.5
"1798" 0.875468424361069 -0.933115780182951 1.5
"1799" 0.920457546028401 0.595899299463739 1.5
"1800" 0.949178183360689 0.378896000321931 1.5
"1801" 0.992813780743947 -0.053391154859084 1.5
"1802" 0.984113118415274 0.117675673942612 1.5
"1803" 0.998759022668475 -0.00915438291938826 1.5
"1804" 0.890371272434967 0.808896916826673 1.5
"1805" 0.991724816597643 0.0607517920574465 1.5
"1806" 0.925896568848148 -0.542654491153312 1.5
"1807" 0.985560250706985 -0.105237940945558 1.5
"1808" 0.924607051368769 -0.547947543667729 1.5
"1809" 0.98124984184998 0.135356410024953 1.5
"1810" 0.877396357736121 0.884806996746264 1.5
"1811" 0.964573211120651 0.253754173897417 1.5
"1812" 0.998200810147765 -0.0128534316903377 1.5
"1813" 0.962866108935414 -0.264780769857143 1.5
"1814" 0.967749509659251 -0.228994650314701 1.5
"1815" 0.949913611588454 -0.354148484162482 1.5
"1816" 0.965382781284846 0.243813127024807 1.5
"1817" 0.977777797579857 0.155792829332723 1.5
"1818" 0.908895872114711 0.638014510230767 1.5
"1819" 0.90401318012477 0.669823443355483 1.5
"1820" 0.982410738106356 0.122138211792688 1.5
"1821" 0.986020154070122 -0.0965057141531602 1.5
"1822" 0.7817738158115 1.52140544789413 1.5
"1823" 0.852329688911015 1.01959297583594 1.5
"1824" 0.804524394025619 1.35122046563024 1.5
"1825" 0.817544142966421 1.25487486078667 1.5
"1826" 0.667387334272019 2.33527665839209 1.5
"1827" 0.62934629853788 2.6095638845416 1.5
"1828" 0.644449112821257 2.48662346204381 1.5
"1829" 0.641607050154859 2.49759918073804 1.5
"1830" 0.533972412156259 3.34072263724364 1.5
"1831" 0.613704502497843 2.69932399356514 1.5
"1832" 0.702646438522938 2.03384549448597 1.5
"1833" 0.734926847169445 1.79923782431902 1.5
"1834" 0.817357836716532 1.22361575948918 1.5
"1835" 0.620560681356602 2.59854384758832 1.5
"1836" 0.581435406081305 2.88433635038814 1.5
"1837" 0.579423419745088 2.88903067668433 1.5
"1838" 0.648184910318785 2.37645144512449 1.5
"1839" 0.684528029684721 2.10961648018018 1.5
"1840" 0.696571988985825 2.0140575730734 1.5
"1841" 0.580900771577663 2.84813515343463 1.5
"1842" 0.55430560154087 3.04085066079183 1.5
"1843" 0.509076399783569 3.38388935223113 1.5
"1844" 0.466640356710407 3.71454923150494 1.5
"1845" 0.564217470668532 2.93652836713795 1.5
"1846" 0.439701781811981 3.93590501302693 1.5
"1847" 0.403108898330388 4.24643946900558 1.5
"1848" 0.380566838833513 4.43959973227815 1.5
"1849" 0.435339781998508 3.92686837389394 1.5
"1850" 0.432673589330302 3.93525314511522 1.5
"1851" 0.434071191069068 3.91020576362643 1.5
"1852" 0.495637005339027 3.39686001257642 1.5
"1853" 0.484342470037549 3.4741968090007 1.5
"1854" 0.49399463886874 3.38459062266701 1.5
"1855" 0.562803366554334 2.86023060502706 1.5
"1856" 0.518952125830864 3.17645126142124 1.5
"1857" 0.524883087377399 3.12143071667247 1.5
"1858" 0.531832217220567 3.057767400025 1.5
"1859" 0.64572181650086 2.24345205527625 1.5
"1860" 0.696107776538223 1.89992032425316 1.5
"1861" 0.522645244522936 3.13592951284352 1.5
"1862" 0.501752782923532 3.28717783719712 1.5
"1863" 0.480803407080042 3.4420695523094 1.5
"1864" 0.497863840662663 3.30141728487876 1.5
"1865" 0.621781711114492 2.39987856602315 1.5
"1866" 0.761321956419414 1.47750791423556 1.5
"1867" 0.767500181559821 1.43469569214409 1.5
"1868" 0.93201135405281 0.414347064963855 1.5
"1869" 0.982613442960903 0.105670702868614 1.5
"1870" 0.881521897002738 0.722497853651175 1.5
"1871" 0.968697740116469 0.189664431515462 1.5
"1872" 0.860064951627414 0.85243819358662 1.5
"1873" 0.902738204481953 0.589845960185804 1.5
"1874" 0.847987912923582 0.920519626093075 1.5
"1875" 0.919858428362079 0.482215139775618 1.5
"1876" 0.930974311033553 0.41431632021809 1.5
"1877" 0.805107346667634 1.18466050835054 1.5
"1878" 0.863348648436757 0.825737222277808 1.5
"1879" 0.832306603498301 1.01379324080837 1.5
"1880" 0.852117400551727 0.890352471822614 1.5
"1881" 0.936097532157462 0.381872699181529 1.5
"1882" 0.819772020378299 1.08414706493016 1.5
"1883" 0.927868655143209 0.430803444982714 1.5
"1884" 0.793435409784643 1.24318893891546 1.5
"1885" 0.73936752330094 1.57651796799638 1.5
"1886" 0.684051558102923 1.92204789558784 1.5
"1887" 0.560541282248568 2.75105638674739 1.5
"1888" 0.531347623758345 2.95564020153889 1.5
"1889" 0.553295524281529 2.79587089300705 1.5
"1890" 0.561044676523879 2.73722328712099 1.5
"1891" 0.521662889386081 3.01575786043624 1.5
"1892" 0.523915878629402 2.99568138940539 1.5
"1893" 0.512870783670271 3.06976524033361 1.5
"1894" 0.535480515684592 2.90237727406166 1.5
"1895" 0.605824819828677 2.4197821103422 1.5
"1896" 0.500629740761759 3.16721725274895 1.5
"1897" 0.603748468859475 2.436061223791 1.5
"1898" 0.60492761361715 2.42556472739593 1.5
"1899" 0.698288598159971 1.81171406777193 1.5
"1900" 0.663992469940002 2.03069455685977 1.5
"1901" 0.586446254114611 2.54029745887924 1.5
"1902" 0.574468100027822 2.61725713098496 1.5
"1903" 0.540044162902347 2.85667094400959 1.5
"1904" 0.561434093719488 2.70503595723653 1.5
"1905" 0.62044354205807 2.30643269712606 1.5
"1906" 0.528903443474087 2.92743539897897 1.5
"1907" 0.511147530912937 3.05337746550238 1.5
"1908" 0.512992346481991 3.03796961437203 1.5
"1909" 0.523786523867477 2.95924874058952 1.5
"1910" 0.479929193900644 3.27893734132741 1.5
"1911" 0.426196733602725 3.69480680788511 1.5
"1912" 0.337728835636521 4.50488351672486 1.5
"1913" 0.347758009199162 4.41075069913153 1.5
"1914" 0.32923760557207 4.58566226175581 1.5
"1915" 0.348193870510889 4.41176067408256 1.5
"1916" 0.350500738958346 4.38894233271665 1.5
"1917" 0.331380813041568 4.55748487380975 1.5
"1918" 0.288802046167051 4.98281655135105 1.5
"1919" 0.330319860778957 4.56102790139506 1.5
"1920" 0.403862581807863 3.9221226476855 1.5
"1921" 0.328797724575573 4.59778476516543 1.5
"1922" 0.331102239210876 4.57493704578224 1.5
"1923" 0.332594003762822 4.56004889700583 1.5
"1924" 0.292975935468636 4.94415789158377 1.5
"1925" 0.249119076852077 5.4114434734955 1.5
"1926" 0.243403656208321 5.47968738979252 1.5
"1927" 0.239538533937384 5.52358592574007 1.5
"1928" 0.317983456511311 4.69450505114918 1.5
"1929" 0.35306223412992 4.36218349245399 1.5
"1930" 0.442899225480025 3.60481916492004 1.5
"1931" 0.45892478530061 3.48082806260755 1.5
"1932" 0.425741385227481 3.7529050115831 1.5
"1933" 0.44529384172115 3.59439175392043 1.5
"1934" 0.45269850509349 3.53568809469413 1.5
"1935" 0.490742105205653 3.25022738398014 1.5
"1936" 0.424515444978925 3.76315867598965 1.5
"1937" 0.406101702664408 3.91375857198647 1.5
"1938" 0.414758958016154 3.84169346196043 1.5
"1939" 0.390083158103834 4.0457415363145 1.5
"1940" 0.461483847587328 3.45995819289508 1.5
"1941" 0.46464621116876 3.4368753522684 1.5
"1942" 0.545628837461646 2.84929795806205 1.5
"1943" 0.480489090874811 3.32398963087457 1.5
"1944" 0.447132321085636 3.58772793512304 1.5
"1945" 0.463374390162217 3.46068467442961 1.5
"1946" 0.446382600275347 3.59477727066552 1.5
"1947" 0.400559185438117 3.97757296834502 1.5
"1948" 0.317462226943294 4.72115507393753 1.5
"1949" 0.313292301730225 4.76512751469827 1.5
"1950" 0.261614338393507 5.31744494288326 1.5
"1951" 0.283885574115112 5.0732242010459 1.5
"1952" 0.280974381995136 5.1084980836408 1.5
"1953" 0.301668781264819 4.8966664144544 1.5
"1954" 0.265126155109036 5.2890830379366 1.5
"1955" 0.27016365781064 5.24332566492591 1.5
"1956" 0.272686983527697 5.22068900505763 1.5
"1957" 0.292413084355699 5.02416017529661 1.5
"1958" 0.320989993430738 4.74130266394901 1.5
"1959" 0.289201259159015 5.06808801297823 1.5
"1960" 0.310619827447285 4.85391834350359 1.5
"1961" 0.356333463159428 4.41790009956007 1.5
"1962" 0.296297461234487 5.00253429746655 1.5
"1963" 0.381780566629156 4.20039707931061 1.5
"1964" 0.43581089705992 3.73833567132706 1.5
"1965" 0.407289469247737 3.98483275254241 1.5
"1966" 0.434629982164559 3.76345819009935 1.5
"1967" 0.508730716645312 3.17977848169685 1.5
"1968" 0.4691015706891 3.48735762029641 1.5
"1969" 0.511873107047162 3.16055342892743 1.5
"1970" 0.415209179698093 3.92606604104156 1.5
"1971" 0.396583946363601 4.09184718350808 1.5
"1972" 0.352161937116186 4.49203027807653 1.5
"1973" 0.39014785542258 4.16021619391903 1.5
"1974" 0.381775734244699 4.24089463719366 1.5
"1975" 0.371804527926529 4.34120609659659 1.5
"1976" 0.315429706828904 4.876263454062 1.5
"1977" 0.32990257503017 4.75161389545154 1.5
"1978" 0.348093865402876 4.58230554710195 1.5
"1979" 0.248932926980948 5.63837598229853 1.5
"1980" 0.263481887266364 5.47672620563195 1.5
"1981" 0.316107547755396 4.9134946194309 1.5
"1982" 0.347952155850435 4.60452950074937 1.5
"1983" 0.36985639465288 4.41319001348716 1.5
"1984" 0.373834082019824 4.39235653296354 1.5
"1985" 0.297226858844165 5.1625377975874 1.5
"1986" 0.373437049654458 4.41637536673291 1.5
"1987" 0.395204979705306 4.23119366109954 1.5
"1988" 0.455642125395582 3.71811935716664 1.5
"1989" 0.525908317418275 3.16871226191616 1.5
"1990" 0.532463561809025 3.13041477692964 1.5
"1991" 0.511048842286529 3.30367332572283 1.5
"1992" 0.506751589261244 3.34690317574341 1.5
"1993" 0.608103868372569 2.58381706493771 1.5
"1994" 0.718063864299779 1.82180429545462 1.5
"1995" 0.634579411118462 2.39840275701694 1.5
"1996" 0.678406303986181 2.09844510316849 1.5
"1997" 0.654251763092277 2.27221284892435 1.5
"1998" 0.716075141957081 1.84995179503291 1.5
"1999" 0.838483192866569 1.03780004673949 1.5
"2000" 0.85116250529168 0.958436948622634 1.5
"2001" 0.867993875570557 0.851375895451773 1.5
"2002" 0.942583723434881 0.371134233765791 1.5
"2003" 0.909223925591433 -0.588310644266788 1.5
"2004" 0.950396220923269 0.321174959024734 1.5
"2005" 0.857413091253103 0.929708239845769 1.5
"2006" 0.859677498255996 0.918377537368479 1.5
"2007" 0.685279638330801 2.10148522190902 1.5
"2008" 0.714313019165655 1.90681222758243 1.5
"2009" 0.814418333190983 1.2248525655345 1.5
"2010" 0.912991341219447 0.571878935823113 1.5
"2011" 0.991912370043806 -0.0531865348041142 1.5
"2012" 0.89312695215085 -0.707319906865859 1.5
"2013" 0.968870559266487 -0.206205828032848 1.5
"2014" 0.962687514566341 -0.248114511253812 1.5
"2015" 0.881741669520174 0.790429800534083 1.5
"2016" 0.836905643686345 1.09751430558527 1.5
"2017" 0.981673081199347 -0.122648583822286 1.5
"2018" 0.889379690507285 -0.745388807553248 1.5
"2019" 0.984059626532648 -0.107319585484331 1.5
"2020" 0.904965239703573 -0.643271642214849 1.5
"2021" 0.966749757612534 -0.225390031780942 1.5
"2022" 0.857917604301097 -0.974208238925104 1.5
"2023" 0.861607642389354 -0.952832150131907 1.5
"2024" 0.953888946817877 -0.317007827045078 1.5
"2025" 0.923165346757538 -0.531780633289496 1.5
"2026" 0.994022578984731 0.0417563227567235 1.5
"2027" 0.933083885377188 0.470593127254226 1.5
"2028" 0.906481867222928 0.663059262605856 1.5
"2029" 0.857272969454309 1.0204778897621 1.5
"2030" 0.592482607125158 3.02407764048864 1.51
"2031" 0.677731935266153 2.35577243812551 1.51
"2032" 0.679078947397767 2.35388396664506 1.51
"2033" 0.79161841113083 1.51061485418036 1.51
"2034" 0.71527778051518 2.09077228488275 1.51
"2035" 0.688962962051911 2.30241406124874 1.51
"2036" 0.750985058156325 1.83127676443072 1.51
"2037" 0.724745611494881 2.04019719372849 1.51
"2038" 0.847712776926317 1.11531327258089 1.51
"2039" 0.931190012582947 0.502981847791644 1.51
"2040" 0.973713381104225 -0.192472467140335 1.51
"2041" 0.986362252212776 -0.100344400733973 1.51
"2042" 0.9420658693241 0.428460843616691 1.51
"2043" 0.841789261991415 1.17986168223319 1.51
"2044" 0.794152886612667 1.54851696839242 1.51
"2045" 0.826832392122674 1.30396829710348 1.51
"2046" 0.877653717753168 0.921579703179146 1.52
"2047" 0.882924306537741 0.885054511636002 1.52
"2048" 0.862735150177404 1.04250913930401 1.52
"2049" 0.817614916547537 1.39586149029511 1.52
"2050" 0.882845659192839 0.893853462055549 1.52
"2051" 0.880012249394413 0.919830166570214 1.52
"2052" 0.944561923412463 0.425559715768079 1.52
"2053" 0.939204487256065 -0.467862128659355 1.52
"2054" 0.882795745190882 -0.910542650345972 1.52
"2055" 0.823750035817358 -1.38163649535266 1.52
"2056" 0.791718491625295 -1.64379001704695 1.52
"2057" 0.813126331083169 -1.47876342072696 1.52
"2058" 0.84165189377161 -1.25662449323089 1.52
"2059" 0.971033571172772 -0.22848688476193 1.52
"2060" 0.942409358013836 -0.456457137056444 1.52
"2061" 0.836274079352289 -1.31011926188383 1.52
"2062" 0.848420747901564 -1.21671013649061 1.52
"2063" 0.931491236888519 0.558160072338139 1.52
"2064" 0.960316308851144 0.324790620608335 1.52
"2065" 0.943979290003435 -0.460333244892356 1.52
"2066" 0.904862564431409 -0.786327729119223 1.52
"2067" 0.820702611274663 -1.49614930370152 1.52
"2068" 0.82385718467195 -1.47692930623239 1.52
"2069" 0.900744921925961 -0.830538511819375 1.52
"2070" 0.855616470307489 -1.21686604070159 1.52
"2071" 0.832684927558235 -1.41937327913569 1.53
"2072" 0.856053491255058 -1.22274740652159 1.53
"2073" 0.902063089854723 -0.832772024997948 1.53
"2074" 0.833516194234932 -1.42510468528416 1.53
"2075" 0.848559891420555 -1.30023314810947 1.53
"2076" 0.768387153395413 -2.01214171675845 1.53
"2077" 0.863284469607889 -1.17772788358462 1.53
"2078" 0.797400999733935 -1.76483500686448 1.53
"2079" 0.802645024075874 -1.72680072535989 1.53
"2080" 0.852300596206029 -1.29391953831793 1.53
"2081" 0.752378856662011 -2.20098350734665 1.53
"2082" 0.694898408441543 -2.74391864996004 1.53
"2083" 0.707646467144345 -2.63544124481949 1.53
"2084" 0.626800602872382 -3.43099181766669 1.54
"2085" 0.699266255929229 -2.72668806523482 1.54
"2086" 0.5957001581378 -3.74596460829313 1.54
"2087" 0.649844693735978 -3.20734129689916 1.54
"2088" 0.648619976322914 -3.22732533693139 1.54
"2089" 0.652700109547751 -3.19422768756344 1.54
"2090" 0.636344933876295 -3.36658127731227 1.54
"2091" 0.658879209956172 -3.15002785363517 1.54
"2092" 0.714415037478653 -2.61783019438238 1.54
"2093" 0.670748434745446 -3.05001543633497 1.54
"2094" 0.654991340841296 -3.21681356707802 1.54
"2095" 0.81221327882554 -1.71451687299134 1.54
"2096" 0.721485786244056 -2.5764326001593 1.54
"2097" 0.64096485441225 -3.37531593806765 1.54
"2098" 0.587893736174538 -3.92773615314687 1.54
"2099" 0.537310051585139 -4.48513983230357 1.54
"2100" 0.708621528774878 -2.72004860087851 1.54
"2101" 0.794103012454391 -1.90634990542432 1.54
"2102" 0.807804521831133 -1.78240906584473 1.54
"2103" 0.842933694330439 -1.45646932002324 1.54
"2104" 0.935087814102404 -0.602589132361959 1.54
"2105" 0.845756385922718 -1.44265604200453 1.54
"2106" 0.877530844945346 -1.14647873172844 1.54
"2107" 0.865048160693438 -1.26812576361352 1.54
"2108" 0.850537311034079 -1.41347799908322 1.55
"2109" 0.800192392077454 -1.89881328280696 1.55
"2110" 0.775460075608115 -2.14307781893621 1.55
"2111" 0.727262479147279 -2.62706962635095 1.55
"2112" 0.80656135215727 -1.84102408863913 1.55
"2113" 0.734661087070985 -2.5573457526401 1.55
"2114" 0.796326069607467 -1.94798617589045 1.55
"2115" 0.782045920129444 -2.0929710736064 1.55
"2116" 0.764119667350851 -2.27460264249143 1.55
"2117" 0.77722395524998 -2.14874025763895 1.55
"2118" 0.882129596121913 -1.12344658194666 1.55
"2119" 0.984999119923737 0.142546982471465 1.55
"2120" 0.993720633649762 -0.059803492415423 1.55
"2121" 0.972336748860398 0.263854832568115 1.55
"2122" 0.971338817442125 -0.274083184768795 1.55
"2123" 0.989838886285384 0.0972693682886225 1.55
"2124" 0.964112481362889 0.344210848993667 1.55
"2125" 0.898117233260777 0.979857103796854 1.55
"2126" 0.98917435256363 0.103841020818038 1.55
"2127" 0.995403540182232 -0.0441755452423254 1.55
"2128" 0.929859931400722 -0.675603925709324 1.55
"2129" 0.990679421628833 -0.0897214645685018 1.55
"2130" 0.928690512097851 0.690153756123541 1.55
"2131" 0.998883427150425 -0.0108065267998772 1.55
"2132" 0.954494558692582 0.441327582433018 1.55
"2133" 0.931694630323115 0.664448507969207 1.55
"2134" 0.770150306392874 2.25056938980037 1.55
"2135" 0.809574265200949 1.8604567590642 1.55
"2136" 0.768338853405418 2.2786207407894 1.55
"2137" 0.856522652442018 1.39899000982203 1.55
"2138" 0.70815234035487 2.90501750892065 1.55
"2139" 0.73968968818076 2.58463897906196 1.55
"2140" 0.806201865264363 1.91071963030196 1.55
"2141" 0.799385821644182 1.98646529345569 1.55
"2142" 0.677137052325632 3.25229656777955 1.55
"2143" 0.578732741261755 4.33291058507909 1.55
"2144" 0.552771897272375 4.64394798533132 1.55
"2145" 0.608744086937432 4.01849957956366 1.55
"2146" 0.580269674985487 4.35501558109305 1.55
"2147" 0.455188338570867 5.93836845588809 1.55
"2148" 0.452200818033943 5.99391845574548 1.55
"2149" 0.369555000738408 7.19446188603931 1.55
"2150" 0.359820860259334 7.36195865022398 1.55
"2151" 0.407078087526633 6.67486008725081 1.55
"2152" 0.352013995700927 7.50615135530007 1.55
"2153" 0.353312889755501 7.50990521579422 1.55
"2154" 0.347377337846618 7.63601809692587 1.55
"2155" 0.299785474843377 8.44123286907123 1.55
"2156" 0.285825182170783 8.72576330293879 1.55
"2157" 0.295791707830824 8.59579526268953 1.55
"2158" 0.357415545557775 7.57091815205493 1.55
"2159" 0.379502932621785 7.25128868825788 1.55
"2160" 0.347273342853519 7.77719796788187 1.55
"2161" 0.308088625652772 8.45370281030024 1.55
"2162" 0.313370305478002 8.38979043330653 1.55
"2163" 0.314948072635571 8.41044377327808 1.55
"2164" 0.282238150118175 9.04597555681063 1.55
"2165" 0.222142005388057 10.2947126475324 1.55
"2166" 0.308753595223518 8.60400454393613 1.55
"2167" 0.213222996080138 10.6539982384273 1.55
"2168" 0.177901382835973 11.5408858016535 1.55
"2169" 0.14492125537313 12.5398362170054 1.55
"2170" 0.14204075659188 12.6735016208798 1.55
"2171" 0.130825247804636 13.1040282368385 1.55
"2172" 0.15715382900131 12.2891753090156 1.55
"2173" 0.133289967135935 13.0636752172154 1.55
"2174" 0.116493035976531 13.6931401299385 1.55
"2175" 0.104157413687041 14.2447220739508 1.55
"2176" 0.0788914311189117 15.506312626051 1.55
"2177" 0.0630397055101527 16.453589366774 1.55
"2178" 0.0741768054181904 15.8420898974928 1.55
"2179" 0.0526495524021599 17.2775159864515 1.55
"2180" 0.0463493320983371 17.8509965827922 1.55
"2181" 0.0650179402132888 16.6106008024291 1.55
"2182" 0.0741868977346497 16.1443515239207 1.55
"2183" 0.0839219927835885 15.6793271517626 1.55
"2184" 0.0443633932494896 18.3587281660616 1.55
"2185" 0.0415407650906258 18.7204365936586 1.55
"2186" 0.0297293967970536 19.9970291233588 1.55
"2187" 0.0213445773412964 21.2173712469606 1.55
"2188" 0.0131055125247077 22.8446431094227 1.55
"2189" 0.0208360554104871 21.3272647256926 1.55
"2190" 0.0154263294503428 22.4884845314166 1.55
"2191" 0.0119596109698258 23.380563029002 1.55
"2192" 0.0161076851435091 22.4027241040714 1.55
"2193" 0.0100073139733098 24.0349929670098 1.55
"2194" 0.00950354743067354 24.2686983402459 1.55
"2195" 0.0143308580663175 22.9652891255322 1.55
"2196" 0.0226528921436816 21.406826900792 1.55
"2197" 0.0225611902522708 21.5366188664746 1.55
"2198" 0.0301715579389558 20.5292668307321 1.55
"2199" 0.0227607291840814 21.6256667284007 1.55
"2200" 0.0311772880270896 20.5544752460571 1.55
"2201" 0.0306418989133225 20.6917447980871 1.55
"2202" 0.0353435540751607 20.2112152081649 1.55
"2203" 0.0436612487474735 19.4421078188459 1.55
"2204" 0.0464424217215124 19.2681802849945 1.55
"2205" 0.048152178440027 19.2099197620568 1.55
"2206" 0.0394738173115411 20.0872891283151 1.55
"2207" 0.0464273410751762 19.4979745867455 1.55
"2208" 0.0489000657139823 19.3646705971618 1.55
"2209" 0.0359789818621345 20.6753643168777 1.55
"2210" 0.0407032808359396 20.2982612737974 1.55
"2211" 0.0694992196144548 18.1196297909505 1.55
"2212" 0.0518845682292274 19.5679334542354 1.55
"2213" 0.0524275238706589 19.6360670401789 1.55
"2214" 0.0476983047891577 20.1519075808222 1.55
"2215" 0.042914144632383 20.7103685484585 1.55
"2216" 0.0474365892153909 20.3851763244451 1.55
"2217" 0.0372000017144701 21.4527136405031 1.55
"2218" 0.0285786246938874 22.6444190203178 1.55
"2219" 0.0275826157340292 22.8650534549167 1.55
"2220" 0.0253032701319393 23.2838038824259 1.55
"2221" 0.0299083607512822 22.6634588330093 1.55
"2222" 0.0175405315602343 24.9502014449604 1.55
"2223" 0.0226094801368354 24.0476244569529 1.55
"2224" 0.0127552318608785 26.3189381511609 1.55
"2225" 0.0107224540996432 27.0865870815129 1.55
"2226" 0.0231482036294459 24.1693809491199 1.55
"2227" 0.0237312629413879 24.1699241516269 1.55
"2228" 0.0284277893292264 23.5070813359323 1.55
"2229" 0.0265603269454291 23.9032669860799 1.55
"2230" 0.0493376642677301 21.2959359126852 1.55
"2231" 0.0453060220676878 21.7850010322459 1.55
"2232" 0.0580720478574463 20.724469729074 1.55
"2233" 0.0929098926742841 18.4515943904303 1.55
"2234" 0.181198182559769 14.8030603131962 1.55
"2235" 0.119736217487612 17.1874100012704 1.55
"2236" 0.155040130630475 15.760642678935 1.55
"2237" 0.152348239092502 15.9081142827741 1.55
"2238" 0.207196072398859 14.0687345757989 1.55
"2239" 0.328821544965916 10.922316511161 1.55
"2240" 0.385698441310866 9.71610163154558 1.56
"2241" 0.522207044272346 7.17438431972616 1.56
"2242" 0.590800437896954 6.01976812336465 1.56
"2243" 0.730324684727125 3.84865025729728 1.56
"2244" 0.632135087956056 5.33830553284984 1.56
"2245" 0.76401162975481 3.34817877563575 1.56
"2246" 0.874487439349492 1.76030413674958 1.56
"2247" 0.712510014315439 4.10935535309496 1.56
"2248" 0.74901613670205 3.56442047366962 1.56
"2249" 0.83800662969104 2.27468070581614 1.56
"2250" 0.902583699493243 1.36253281729941 1.56
"2251" 0.734227007656209 3.77644168734854 1.56
"2252" 0.686305186614254 4.49343753990185 1.56
"2253" 0.740689222383057 3.67697619326452 1.56
"2254" 0.794489904875718 2.89318160059001 1.56
"2255" 0.681742041952575 4.55853927182293 1.56
"2256" 0.743573257558211 3.6359535170842 1.56
"2257" 0.875315328767405 1.74409810048354 1.56
